"Symbol","Price1"
"BIO.DE",16.79
"BIO.DE",16.795
"BIO.DE",16.8
"BIO.DE",16.815
"BIO.DE",16.83
"BIO.DE",16.8333
"BIO.DE",16.8367
"BIO.DE",16.84
"BIO.DE",16.845
"BIO.DE",16.865
"BIO.DE",16.8667
"BIO.DE",16.8767
"BIO.DE",16.895
"BIO.DE",16.9
"BIO.DE",16.905
"BIO.DE",16.91
"BIO.DE",16.9167
"BIO.DE",16.925
"BIO.DE",16.93
"BIO.DE",16.9333
"BIO.DE",16.945
"BIO.DE",16.95
"BIO.DE",16.96
"BIO.DE",16.9667
"BIO.DE",16.98
"BIO.DE",16.9833
"BIO.DE",16.985
"BIO.DE",16.99
"BIO.DE",16.995
"BIO.DE",16.9967
"BIO.DE",17
"BIO.DE",17.0033
"BIO.DE",17.0067
"BIO.DE",17.01
"BIO.DE",17.025
"BIO.DE",17.04
"BIO.DE",17.05
"BIO.DE",17.0633
"BIO.DE",17.0667
"BIO.DE",17.085
"BIO.DE",17.09
"BIO.DE",17.1
"BIO.DE",17.105
"BIO.DE",17.1167
"BIO.DE",17.12
"BIO.DE",17.14
"BIO.DE",17.1467
"BIO.DE",17.15
"BIO.DE",17.1667
"BIO.DE",17.17
"BIO.DE",17.195
"BIO.DE",17.2
"BIO.DE",17.2033
"BIO.DE",17.25
"BIO.DE",17.2667
"BIO.DE",17.27
"BIO.DE",17.275
"BIO.DE",17.3
"BIO.DE",17.305
"BIO.DE",17.31
"BIO.DE",17.3167
"BIO.DE",17.33
"BIO.DE",17.3333
"BIO.DE",17.365
"BIO.DE",17.3733
"BIO.DE",17.38
"BIO.DE",17.39
"BIO.DE",17.395
"BIO.DE",17.4333
"BIO.DE",17.445
"BIO.DE",17.45
"BIO.DE",17.4567
"BIO.DE",17.46
"BIO.DE",17.465
"BIO.DE",17.4767
"BIO.DE",17.4833
"BIO.DE",17.49
"BIO.DE",17.495
"BIO.DE",17.5
"BIO.DE",17.51
"BIO.DE",17.5667
"BIO.DE",17.6
"BIO.DE",17.6333
"BIO.DE",17.6667
"BIO.DE",17.745
"BIO.DE",17.8
"BIO.DE",17.83
"BIO.DE",17.8333
"BIO.DE",17.84
"BIO.DE",17.85
"BIO.DE",17.9
"BIO.DE",17.91
"BIO.DE",17.915
"BIO.DE",17.9167
"BIO.DE",17.94
"BIO.DE",17.9767
"BIO.DE",17.99
"BIO.DE",17.9967
"BIO.DE",18
"BIO.DE",18.0233
"BIO.DE",18.0333
"BIO.DE",18.035
"BIO.DE",18.04
"BIO.DE",18.05
"BIO.DE",18.0533
"BIO.DE",18.0667
"BIO.DE",18.0833
"BIO.DE",18.1
"BIO.DE",18.1633
"BIO.DE",18.1667
"BIO.DE",18.1867
"BIO.DE",18.2
"BIO.DE",18.2233
"BIO.DE",18.24
"BIO.DE",18.25
"BIO.DE",18.2633
"BIO.DE",18.3133
"BIO.DE",18.3167
"BIO.DE",18.3233
"BIO.DE",18.33
"BIO.DE",18.3333
"BIO.DE",18.35
"BIO.DE",18.3667
"BIO.DE",18.4
"BIO.DE",18.41
"BIO.DE",18.455
"BIO.DE",18.465
"BIO.DE",18.475
"BIO.DE",18.49
"BIO.DE",18.5
"BIO.DE",18.52
"BIO.DE",18.54
"BIO.DE",18.545
"BIO.DE",18.555
"BIO.DE",18.56
"BIO.DE",18.5667
"BIO.DE",18.5833
"BIO.DE",18.59
"BIO.DE",18.6
"BIO.DE",18.63
"BIO.DE",18.65
"BIO.DE",18.665
"BIO.DE",18.6667
"BIO.DE",18.6733
"BIO.DE",18.7
"BIO.DE",18.7033
"BIO.DE",18.73
"BIO.DE",18.735
"BIO.DE",18.74
"BIO.DE",18.7667
"BIO.DE",18.775
"BIO.DE",18.7833
"BIO.DE",18.785
"BIO.DE",18.795
"BIO.DE",18.8
"BIO.DE",18.8267
"BIO.DE",18.83
"BIO.DE",18.8333
"BIO.DE",18.8667
"BIO.DE",18.87
"BIO.DE",18.89
"BIO.DE",18.9
"BIO.DE",18.9133
"BIO.DE",18.9167
"BIO.DE",18.92
"BIO.DE",18.9333
"BIO.DE",18.95
"BIO.DE",18.96
"BIO.DE",18.9833
"BIO.DE",19
"BIO.DE",19.01
"BIO.DE",19.0133
"BIO.DE",19.0467
"BIO.DE",19.08
"BIO.DE",19.0833
"BIO.DE",19.1
"BIO.DE",19.115
"BIO.DE",19.1333
"BIO.DE",19.15
"BIO.DE",19.1667
"BIO.DE",19.1833
"BIO.DE",19.1867
"BIO.DE",19.2
"BIO.DE",19.2033
"BIO.DE",19.25
"BIO.DE",19.26
"BIO.DE",19.2667
"BIO.DE",19.33
"BIO.DE",19.3333
"BIO.DE",19.3433
"BIO.DE",19.3533
"BIO.DE",19.355
"BIO.DE",19.37
"BIO.DE",19.4
"BIO.DE",19.4167
"BIO.DE",19.45
"BIO.DE",19.455
"BIO.DE",19.4667
"BIO.DE",19.4933
"BIO.DE",19.4967
"BIO.DE",19.5
"BIO.DE",19.5033
"BIO.DE",19.5167
"BIO.DE",19.53
"BIO.DE",19.54
"BIO.DE",19.545
"BIO.DE",19.55
"BIO.DE",19.58
"BIO.DE",19.5833
"BIO.DE",19.6
"BIO.DE",19.6333
"BIO.DE",19.6633
"BIO.DE",19.6667
"BIO.DE",19.695
"BIO.DE",19.7
"BIO.DE",19.7333
"BIO.DE",19.745
"BIO.DE",19.75
"BIO.DE",19.7567
"BIO.DE",19.8167
"BIO.DE",19.8233
"BIO.DE",19.825
"BIO.DE",19.84
"BIO.DE",19.855
"BIO.DE",19.87
"BIO.DE",19.9
"BIO.DE",19.9167
"BIO.DE",19.925
"BIO.DE",19.96
"BIO.DE",19.9733
"BIO.DE",19.98
"BIO.DE",19.9833
"BIO.DE",19.985
"BIO.DE",19.99
"BIO.DE",20
"BIO.DE",20.06
"BIO.DE",20.0833
"BIO.DE",20.145
"BIO.DE",20.165
"BIO.DE",20.2
"BIO.DE",20.21
"BIO.DE",20.2533
"BIO.DE",20.2833
"BIO.DE",20.3
"BIO.DE",20.3267
"BIO.DE",20.3333
"BIO.DE",20.4
"BIO.DE",20.48
"BIO.DE",20.5
"BIO.DE",20.5333
"BIO.DE",20.5933
"BIO.DE",20.6
"BIO.DE",20.6333
"BIO.DE",20.6667
"BIO.DE",20.68
"BIO.DE",20.6833
"BIO.DE",20.7167
"BIO.DE",20.75
"BIO.DE",20.7633
"BIO.DE",20.8233
"BIO.DE",20.8333
"BIO.DE",20.84
"BIO.DE",20.86
"BIO.DE",20.8667
"BIO.DE",20.8833
"BIO.DE",20.9067
"BIO.DE",20.91
"BIO.DE",20.9233
"BIO.DE",20.9267
"BIO.DE",20.93
"BIO.DE",20.9667
"BIO.DE",20.97
"BIO.DE",20.98
"BIO.DE",21
"BIO.DE",21.0033
"BIO.DE",21.0367
"BIO.DE",21.11
"BIO.DE",21.1367
"BIO.DE",21.15
"BIO.DE",21.1667
"BIO.DE",21.2
"BIO.DE",21.23
"BIO.DE",21.2533
"BIO.DE",21.3
"BIO.DE",21.3333
"BIO.DE",21.3367
"BIO.DE",21.3667
"BIO.DE",21.37
"BIO.DE",21.4
"BIO.DE",21.4167
"BIO.DE",21.44
"BIO.DE",21.4933
"BIO.DE",21.5
"BIO.DE",21.53
"BIO.DE",21.5433
"BIO.DE",21.56
"BIO.DE",21.57
"BIO.DE",21.5967
"BIO.DE",21.62
"BIO.DE",21.6667
"BIO.DE",21.7367
"BIO.DE",21.8167
"BIO.DE",21.82
"BIO.DE",21.8333
"BIO.DE",21.8367
"BIO.DE",21.9133
"BIO.DE",21.9267
"BIO.DE",21.9333
"BIO.DE",21.9833
"BIO.DE",22
"BIO.DE",22.1
"BIO.DE",22.1333
"BIO.DE",22.1667
"BIO.DE",22.2333
"BIO.DE",22.41
"BIO.DE",22.4333
"BIO.DE",22.5
"BIO.DE",22.5033
"BIO.DE",22.5333
"BIO.DE",22.535
"BIO.DE",22.55
"BIO.DE",22.5833
"BIO.DE",22.6667
"BIO.DE",22.7
"BIO.DE",22.7633
"BIO.DE",22.8
"BIO.DE",22.83
"BIO.DE",22.8333
"BIO.DE",22.85
"BIO.DE",22.9
"BIO.DE",22.9333
"BIO.DE",22.9633
"BIO.DE",22.98
"BIO.DE",22.995
"BIO.DE",23
"BIO.DE",23.0333
"BIO.DE",23.1333
"BIO.DE",23.1667
"BIO.DE",23.2133
"BIO.DE",23.2267
"BIO.DE",23.2933
"BIO.DE",23.3
"BIO.DE",23.3267
"BIO.DE",23.3333
"BIO.DE",23.3567
"BIO.DE",23.3667
"BIO.DE",23.4
"BIO.DE",23.43
"BIO.DE",23.495
"BIO.DE",23.5
"BIO.DE",23.5667
"BIO.DE",23.5767
"BIO.DE",23.6
"BIO.DE",23.6667
"BIO.DE",23.7
"BIO.DE",23.715
"BIO.DE",23.7267
"BIO.DE",23.7333
"BIO.DE",23.7667
"BIO.DE",23.7733
"BIO.DE",23.8167
"BIO.DE",23.82
"BIO.DE",23.8333
"BIO.DE",23.9333
"BIO.DE",24
"BIO.DE",24.0033
"BIO.DE",24.0067
"BIO.DE",24.01
"BIO.DE",24.0267
"BIO.DE",24.0333
"BIO.DE",24.0567
"BIO.DE",24.1667
"BIO.DE",24.2333
"BIO.DE",24.2633
"BIO.DE",24.3333
"BIO.DE",24.41
"BIO.DE",24.4167
"BIO.DE",24.45
"BIO.DE",24.4933
"BIO.DE",24.5
"BIO.DE",24.5533
"BIO.DE",24.5833
"BIO.DE",24.6
"BIO.DE",24.605
"BIO.DE",24.6333
"BIO.DE",24.6667
"BIO.DE",24.7333
"BIO.DE",24.74
"BIO.DE",24.75
"BIO.DE",24.7667
"BIO.DE",24.8
"BIO.DE",24.8333
"BIO.DE",24.8433
"BIO.DE",24.85
"BIO.DE",24.9567
"BIO.DE",25
"BIO.DE",25.0667
"BIO.DE",25.0833
"BIO.DE",25.0967
"BIO.DE",25.1
"BIO.DE",25.1167
"BIO.DE",25.1667
"BIO.DE",25.2
"BIO.DE",25.235
"BIO.DE",25.25
"BIO.DE",25.26
"BIO.DE",25.2667
"BIO.DE",25.3333
"BIO.DE",25.35
"BIO.DE",25.3667
"BIO.DE",25.39
"BIO.DE",25.395
"BIO.DE",25.4133
"BIO.DE",25.4333
"BIO.DE",25.45
"BIO.DE",25.5
"BIO.DE",25.5167
"BIO.DE",25.525
"BIO.DE",25.5333
"BIO.DE",25.57
"BIO.DE",25.585
"BIO.DE",25.595
"BIO.DE",25.6333
"BIO.DE",25.65
"BIO.DE",25.6667
"BIO.DE",25.675
"BIO.DE",25.695
"BIO.DE",25.725
"BIO.DE",25.7333
"BIO.DE",25.85
"BIO.DE",25.93
"BIO.DE",25.97
"BIO.DE",26
"BIO.DE",26.09
"BIO.DE",26.1
"BIO.DE",26.1333
"BIO.DE",26.1433
"BIO.DE",26.1667
"BIO.DE",26.1833
"BIO.DE",26.2
"BIO.DE",26.24
"BIO.DE",26.2533
"BIO.DE",26.2667
"BIO.DE",26.3333
"BIO.DE",26.3767
"BIO.DE",26.3833
"BIO.DE",26.395
"BIO.DE",26.4
"BIO.DE",26.4933
"BIO.DE",26.5
"BIO.DE",26.53
"BIO.DE",26.5333
"BIO.DE",26.6
"BIO.DE",26.61
"BIO.DE",26.6333
"BIO.DE",26.6667
"BIO.DE",26.7
"BIO.DE",26.72
"BIO.DE",26.785
"BIO.DE",26.8
"BIO.DE",26.8333
"BIO.DE",26.84
"BIO.DE",26.8667
"BIO.DE",26.88
"BIO.DE",26.9233
"BIO.DE",26.9367
"BIO.DE",26.95
"BIO.DE",26.96
"BIO.DE",26.9833
"BIO.DE",27
"BIO.DE",27.07
"BIO.DE",27.0733
"BIO.DE",27.08
"BIO.DE",27.0833
"BIO.DE",27.12
"BIO.DE",27.1533
"BIO.DE",27.155
"BIO.DE",27.1567
"BIO.DE",27.18
"BIO.DE",27.1967
"BIO.DE",27.2
"BIO.DE",27.205
"BIO.DE",27.21
"BIO.DE",27.22
"BIO.DE",27.2233
"BIO.DE",27.225
"BIO.DE",27.2333
"BIO.DE",27.24
"BIO.DE",27.25
"BIO.DE",27.2567
"BIO.DE",27.2633
"BIO.DE",27.27
"BIO.DE",27.275
"BIO.DE",27.2933
"BIO.DE",27.31
"BIO.DE",27.32
"BIO.DE",27.3333
"BIO.DE",27.335
"BIO.DE",27.34
"BIO.DE",27.35
"BIO.DE",27.355
"BIO.DE",27.365
"BIO.DE",27.3667
"BIO.DE",27.37
"BIO.DE",27.3833
"BIO.DE",27.4
"BIO.DE",27.41
"BIO.DE",27.42
"BIO.DE",27.435
"BIO.DE",27.45
"BIO.DE",27.455
"BIO.DE",27.46
"BIO.DE",27.4667
"BIO.DE",27.47
"BIO.DE",27.475
"BIO.DE",27.49
"BIO.DE",27.5
"BIO.DE",27.51
"BIO.DE",27.5167
"BIO.DE",27.53
"BIO.DE",27.5333
"BIO.DE",27.555
"BIO.DE",27.5733
"BIO.DE",27.6
"BIO.DE",27.615
"BIO.DE",27.63
"BIO.DE",27.64
"BIO.DE",27.6667
"BIO.DE",27.67
"BIO.DE",27.675
"BIO.DE",27.7
"BIO.DE",27.715
"BIO.DE",27.735
"BIO.DE",27.75
"BIO.DE",27.7667
"BIO.DE",27.775
"BIO.DE",27.79
"BIO.DE",27.8067
"BIO.DE",27.8333
"BIO.DE",27.84
"BIO.DE",27.855
"BIO.DE",27.86
"BIO.DE",27.865
"BIO.DE",27.87
"BIO.DE",27.875
"BIO.DE",27.89
"BIO.DE",27.9
"BIO.DE",27.91
"BIO.DE",27.9133
"BIO.DE",27.9167
"BIO.DE",27.93
"BIO.DE",27.9333
"BIO.DE",27.94
"BIO.DE",27.945
"BIO.DE",27.95
"BIO.DE",27.955
"BIO.DE",27.9667
"BIO.DE",27.975
"BIO.DE",27.98
"BIO.DE",27.985
"BIO.DE",27.9867
"BIO.DE",27.9967
"BIO.DE",28
"BIO.DE",28.01
"BIO.DE",28.0133
"BIO.DE",28.0167
"BIO.DE",28.0333
"BIO.DE",28.045
"BIO.DE",28.0667
"BIO.DE",28.1
"BIO.DE",28.1667
"BIO.DE",28.19
"BIO.DE",28.1933
"BIO.DE",28.2
"BIO.DE",28.205
"BIO.DE",28.2067
"BIO.DE",28.24
"BIO.DE",28.25
"BIO.DE",28.2733
"BIO.DE",28.275
"BIO.DE",28.2867
"BIO.DE",28.295
"BIO.DE",28.3
"BIO.DE",28.305
"BIO.DE",28.31
"BIO.DE",28.32
"BIO.DE",28.3267
"BIO.DE",28.33
"BIO.DE",28.3333
"BIO.DE",28.34
"BIO.DE",28.37
"BIO.DE",28.38
"BIO.DE",28.4
"BIO.DE",28.4333
"BIO.DE",28.465
"BIO.DE",28.495
"BIO.DE",28.5
"BIO.DE",28.5667
"BIO.DE",28.57
"BIO.DE",28.5833
"BIO.DE",28.6
"BIO.DE",28.66
"BIO.DE",28.6667
"BIO.DE",28.6767
"BIO.DE",28.6833
"BIO.DE",28.695
"BIO.DE",28.7
"BIO.DE",28.75
"BIO.DE",28.8233
"BIO.DE",28.8533
"BIO.DE",28.865
"BIO.DE",28.8667
"BIO.DE",28.9
"BIO.DE",28.9067
"BIO.DE",28.9333
"BIO.DE",28.9433
"BIO.DE",28.955
"BIO.DE",28.9667
"BIO.DE",28.9967
"BIO.DE",29
"BIO.DE",29.04
"BIO.DE",29.0433
"BIO.DE",29.0833
"BIO.DE",29.1333
"BIO.DE",29.1633
"BIO.DE",29.1667
"BIO.DE",29.25
"BIO.DE",29.2567
"BIO.DE",29.3333
"BIO.DE",29.34
"BIO.DE",29.4
"BIO.DE",29.4167
"BIO.DE",29.4333
"BIO.DE",29.4967
"BIO.DE",29.5
"BIO.DE",29.5267
"BIO.DE",29.5667
"BIO.DE",29.5833
"BIO.DE",29.6
"BIO.DE",29.6167
"BIO.DE",29.6267
"BIO.DE",29.6333
"BIO.DE",29.66
"BIO.DE",29.6667
"BIO.DE",29.67
"BIO.DE",29.72
"BIO.DE",29.7233
"BIO.DE",29.7333
"BIO.DE",29.7667
"BIO.DE",29.79
"BIO.DE",29.83
"BIO.DE",29.8333
"BIO.DE",29.8767
"BIO.DE",29.9867
"BIO.DE",29.9967
"BIO.DE",30
"BIO.DE",30.0633
"BIO.DE",30.0667
"BIO.DE",30.1
"BIO.DE",30.1167
"BIO.DE",30.1633
"BIO.DE",30.1867
"BIO.DE",30.22
"BIO.DE",30.2333
"BIO.DE",30.3167
"BIO.DE",30.32
"BIO.DE",30.3667
"BIO.DE",30.42
"BIO.DE",30.4667
"BIO.DE",30.5
"BIO.DE",30.5333
"BIO.DE",30.5567
"BIO.DE",30.59
"BIO.DE",30.6
"BIO.DE",30.63
"BIO.DE",30.6667
"BIO.DE",30.7333
"BIO.DE",30.8333
"BIO.DE",30.9
"BIO.DE",31
"BIO.DE",31.0667
"BIO.DE",31.08
"BIO.DE",31.1333
"BIO.DE",31.16
"BIO.DE",31.1667
"BIO.DE",31.17
"BIO.DE",31.1833
"BIO.DE",31.2667
"BIO.DE",31.3333
"BIO.DE",31.4967
"BIO.DE",31.5
"BIO.DE",31.5167
"BIO.DE",31.6233
"BIO.DE",31.6667
"BIO.DE",31.73
"BIO.DE",31.7833
"BIO.DE",31.8233
"BIO.DE",31.8333
"BIO.DE",31.86
"BIO.DE",31.9
"BIO.DE",31.9033
"BIO.DE",31.9133
"BIO.DE",31.9667
"BIO.DE",31.9833
"BIO.DE",32
"BIO.DE",32.0667
"BIO.DE",32.1333
"BIO.DE",32.1667
"BIO.DE",32.2167
"BIO.DE",32.2867
"BIO.DE",32.33
"BIO.DE",32.3667
"BIO.DE",32.3867
"BIO.DE",32.4667
"BIO.DE",32.6667
"BIO.DE",32.7
"BIO.DE",32.8
"BIO.DE",32.8333
"BIO.DE",32.9233
"BIO.DE",33
"BIO.DE",33.0667
"BIO.DE",33.1333
"BIO.DE",33.33
"BIO.DE",34
"BIO.DE",34.0833
"BIO.DE",34.1
"BIO.DE",34.1667
"BIO.DE",34.2
"BIO.DE",34.4667
"BIO.DE",34.5833
"BIO.DE",34.9167
"CBK.DE",NA
"CBK.DE",5.199
"CBK.DE",5.235
"CBK.DE",5.257
"CBK.DE",5.375
"CBK.DE",5.394
"CBK.DE",5.399
"CBK.DE",5.554
"CBK.DE",5.563
"CBK.DE",5.572
"CBK.DE",5.576
"CBK.DE",5.642
"CBK.DE",5.651
"CBK.DE",5.686
"CBK.DE",5.689
"CBK.DE",5.69
"CBK.DE",5.694
"CBK.DE",5.695
"CBK.DE",5.71
"CBK.DE",5.711
"CBK.DE",5.715
"CBK.DE",5.718
"CBK.DE",5.729
"CBK.DE",5.735
"CBK.DE",5.738
"CBK.DE",5.754
"CBK.DE",5.762
"CBK.DE",5.765
"CBK.DE",5.767
"CBK.DE",5.769
"CBK.DE",5.78
"CBK.DE",5.785
"CBK.DE",5.788
"CBK.DE",5.791
"CBK.DE",5.805
"CBK.DE",5.808
"CBK.DE",5.809
"CBK.DE",5.812
"CBK.DE",5.822
"CBK.DE",5.824
"CBK.DE",5.825
"CBK.DE",5.831
"CBK.DE",5.832
"CBK.DE",5.841
"CBK.DE",5.848
"CBK.DE",5.865
"CBK.DE",5.874
"CBK.DE",5.876
"CBK.DE",5.886
"CBK.DE",5.896
"CBK.DE",5.897
"CBK.DE",5.898
"CBK.DE",5.91
"CBK.DE",5.914
"CBK.DE",5.926
"CBK.DE",5.932
"CBK.DE",5.934
"CBK.DE",5.936
"CBK.DE",5.94
"CBK.DE",5.944
"CBK.DE",5.95
"CBK.DE",5.966
"CBK.DE",5.968
"CBK.DE",5.985
"CBK.DE",5.99
"CBK.DE",5.993
"CBK.DE",6.012
"CBK.DE",6.024
"CBK.DE",6.036
"CBK.DE",6.046
"CBK.DE",6.047
"CBK.DE",6.052
"CBK.DE",6.053
"CBK.DE",6.065
"CBK.DE",6.069
"CBK.DE",6.075
"CBK.DE",6.087
"CBK.DE",6.088
"CBK.DE",6.1
"CBK.DE",6.14
"CBK.DE",6.155
"CBK.DE",6.161
"CBK.DE",6.168
"CBK.DE",6.173
"CBK.DE",6.187
"CBK.DE",6.201
"CBK.DE",6.21
"CBK.DE",6.211
"CBK.DE",6.25
"CBK.DE",6.258
"CBK.DE",6.26
"CBK.DE",6.269
"CBK.DE",6.279
"CBK.DE",6.297
"CBK.DE",6.3
"CBK.DE",6.303
"CBK.DE",6.306
"CBK.DE",6.316
"CBK.DE",6.318
"CBK.DE",6.321
"CBK.DE",6.349
"CBK.DE",6.376
"CBK.DE",6.386
"CBK.DE",6.395
"CBK.DE",6.4
"CBK.DE",6.403
"CBK.DE",6.41
"CBK.DE",6.413
"CBK.DE",6.428
"CBK.DE",6.442
"CBK.DE",6.445
"CBK.DE",6.446
"CBK.DE",6.448
"CBK.DE",6.452
"CBK.DE",6.463
"CBK.DE",6.465
"CBK.DE",6.473
"CBK.DE",6.495
"CBK.DE",6.519
"CBK.DE",6.52
"CBK.DE",6.533
"CBK.DE",6.543
"CBK.DE",6.555
"CBK.DE",6.565
"CBK.DE",6.573
"CBK.DE",6.589
"CBK.DE",6.591
"CBK.DE",6.599
"CBK.DE",6.603
"CBK.DE",6.621
"CBK.DE",6.629
"CBK.DE",6.64
"CBK.DE",6.642
"CBK.DE",6.659
"CBK.DE",6.698
"CBK.DE",6.712
"CBK.DE",6.721
"CBK.DE",6.724
"CBK.DE",6.744
"CBK.DE",6.748
"CBK.DE",6.753
"CBK.DE",6.765
"CBK.DE",6.802
"CBK.DE",6.822
"CBK.DE",6.835
"CBK.DE",6.839
"CBK.DE",6.855
"CBK.DE",6.902
"CBK.DE",6.911
"CBK.DE",6.918
"CBK.DE",6.943
"CBK.DE",6.977
"CBK.DE",6.984
"CBK.DE",6.999
"CBK.DE",7
"CBK.DE",7.019
"CBK.DE",7.022
"CBK.DE",7.034
"CBK.DE",7.044
"CBK.DE",7.053
"CBK.DE",7.054
"CBK.DE",7.061
"CBK.DE",7.081
"CBK.DE",7.098
"CBK.DE",7.108
"CBK.DE",7.11
"CBK.DE",7.117
"CBK.DE",7.126
"CBK.DE",7.127
"CBK.DE",7.132
"CBK.DE",7.144
"CBK.DE",7.172
"CBK.DE",7.179
"CBK.DE",7.188
"CBK.DE",7.196
"CBK.DE",7.201
"CBK.DE",7.217
"CBK.DE",7.246
"CBK.DE",7.259
"CBK.DE",7.267
"CBK.DE",7.271
"CBK.DE",7.274
"CBK.DE",7.279
"CBK.DE",7.29
"CBK.DE",7.295
"CBK.DE",7.302
"CBK.DE",7.303
"CBK.DE",7.317
"CBK.DE",7.321
"CBK.DE",7.322
"CBK.DE",7.324
"CBK.DE",7.334
"CBK.DE",7.35
"CBK.DE",7.351
"CBK.DE",7.354
"CBK.DE",7.36
"CBK.DE",7.38
"CBK.DE",7.381
"CBK.DE",7.398
"CBK.DE",7.404
"CBK.DE",7.408
"CBK.DE",7.412
"CBK.DE",7.421
"CBK.DE",7.426
"CBK.DE",7.43
"CBK.DE",7.435
"CBK.DE",7.439
"CBK.DE",7.45
"CBK.DE",7.451
"CBK.DE",7.452
"CBK.DE",7.455
"CBK.DE",7.457
"CBK.DE",7.46
"CBK.DE",7.464
"CBK.DE",7.467
"CBK.DE",7.47
"CBK.DE",7.473
"CBK.DE",7.478
"CBK.DE",7.486
"CBK.DE",7.491
"CBK.DE",7.493
"CBK.DE",7.495
"CBK.DE",7.497
"CBK.DE",7.499
"CBK.DE",7.5
"CBK.DE",7.507
"CBK.DE",7.516
"CBK.DE",7.517
"CBK.DE",7.519
"CBK.DE",7.521
"CBK.DE",7.524
"CBK.DE",7.528
"CBK.DE",7.536
"CBK.DE",7.537
"CBK.DE",7.551
"CBK.DE",7.559
"CBK.DE",7.571
"CBK.DE",7.582
"CBK.DE",7.591
"CBK.DE",7.6
"CBK.DE",7.607
"CBK.DE",7.61
"CBK.DE",7.613
"CBK.DE",7.616
"CBK.DE",7.624
"CBK.DE",7.625
"CBK.DE",7.626
"CBK.DE",7.639
"CBK.DE",7.644
"CBK.DE",7.649
"CBK.DE",7.652
"CBK.DE",7.657
"CBK.DE",7.658
"CBK.DE",7.661
"CBK.DE",7.668
"CBK.DE",7.67
"CBK.DE",7.671
"CBK.DE",7.676
"CBK.DE",7.677
"CBK.DE",7.685
"CBK.DE",7.7
"CBK.DE",7.703
"CBK.DE",7.716
"CBK.DE",7.717
"CBK.DE",7.728
"CBK.DE",7.73
"CBK.DE",7.735
"CBK.DE",7.736
"CBK.DE",7.75
"CBK.DE",7.754
"CBK.DE",7.757
"CBK.DE",7.76
"CBK.DE",7.774
"CBK.DE",7.789
"CBK.DE",7.792
"CBK.DE",7.8
"CBK.DE",7.81
"CBK.DE",7.812
"CBK.DE",7.814
"CBK.DE",7.817
"CBK.DE",7.82
"CBK.DE",7.822
"CBK.DE",7.826
"CBK.DE",7.837
"CBK.DE",7.839
"CBK.DE",7.844
"CBK.DE",7.854
"CBK.DE",7.856
"CBK.DE",7.87
"CBK.DE",7.891
"CBK.DE",7.892
"CBK.DE",7.899
"CBK.DE",7.9
"CBK.DE",7.912
"CBK.DE",7.921
"CBK.DE",7.928
"CBK.DE",7.948
"CBK.DE",7.949
"CBK.DE",7.989
"CBK.DE",7.994
"CBK.DE",7.996
"CBK.DE",7.997
"CBK.DE",7.998
"CBK.DE",8
"CBK.DE",8.012
"CBK.DE",8.013
"CBK.DE",8.016
"CBK.DE",8.027
"CBK.DE",8.035
"CBK.DE",8.04
"CBK.DE",8.049
"CBK.DE",8.055
"CBK.DE",8.059
"CBK.DE",8.061
"CBK.DE",8.073
"CBK.DE",8.08
"CBK.DE",8.081
"CBK.DE",8.091
"CBK.DE",8.095
"CBK.DE",8.096
"CBK.DE",8.1
"CBK.DE",8.117
"CBK.DE",8.126
"CBK.DE",8.128
"CBK.DE",8.135
"CBK.DE",8.154
"CBK.DE",8.16
"CBK.DE",8.164
"CBK.DE",8.166
"CBK.DE",8.169
"CBK.DE",8.18
"CBK.DE",8.183
"CBK.DE",8.194
"CBK.DE",8.22
"CBK.DE",8.234
"CBK.DE",8.242
"CBK.DE",8.252
"CBK.DE",8.257
"CBK.DE",8.264
"CBK.DE",8.266
"CBK.DE",8.271
"CBK.DE",8.286
"CBK.DE",8.292
"CBK.DE",8.294
"CBK.DE",8.297
"CBK.DE",8.299
"CBK.DE",8.301
"CBK.DE",8.317
"CBK.DE",8.319
"CBK.DE",8.323
"CBK.DE",8.33
"CBK.DE",8.333
"CBK.DE",8.334
"CBK.DE",8.346
"CBK.DE",8.35
"CBK.DE",8.356
"CBK.DE",8.366
"CBK.DE",8.368
"CBK.DE",8.369
"CBK.DE",8.37
"CBK.DE",8.388
"CBK.DE",8.405
"CBK.DE",8.415
"CBK.DE",8.42
"CBK.DE",8.435
"CBK.DE",8.44
"CBK.DE",8.452
"CBK.DE",8.456
"CBK.DE",8.466
"CBK.DE",8.478
"CBK.DE",8.5
"CBK.DE",8.51
"CBK.DE",8.521
"CBK.DE",8.525
"CBK.DE",8.526
"CBK.DE",8.537
"CBK.DE",8.55
"CBK.DE",8.598
"CBK.DE",8.6
"CBK.DE",8.626
"CBK.DE",8.651
"CBK.DE",8.665
"CBK.DE",8.675
"CBK.DE",8.676
"CBK.DE",8.683
"CBK.DE",8.751
"CBK.DE",8.752
"CBK.DE",8.76
"CBK.DE",8.776
"CBK.DE",8.78
"CBK.DE",8.786
"CBK.DE",8.796
"CBK.DE",8.803
"CBK.DE",8.806
"CBK.DE",8.811
"CBK.DE",8.825
"CBK.DE",8.836
"CBK.DE",8.837
"CBK.DE",8.88
"CBK.DE",8.894
"CBK.DE",8.915
"CBK.DE",8.929
"CBK.DE",8.946
"CBK.DE",8.972
"CBK.DE",8.995
"CBK.DE",9.051
"CBK.DE",9.071
"CBK.DE",9.073
"CBK.DE",9.078
