"Symbol","Price1"
"1009","BAYN.DE",48.705
"1010","BAYN.DE",48.72
"1011","BAYN.DE",48.73
"1012","BAYN.DE",48.76
"1013","BAYN.DE",48.79
"1014","BAYN.DE",48.8
"1015","BAYN.DE",48.815
"1016","BAYN.DE",48.84
"1017","BAYN.DE",48.86
"1018","BAYN.DE",48.885
"1019","BAYN.DE",48.9
"1020","BAYN.DE",48.975
"1021","BAYN.DE",49.01
"1022","BAYN.DE",49.04
"1023","BAYN.DE",49.1
"1024","BAYN.DE",49.14
"1025","BAYN.DE",49.15
"1026","BAYN.DE",49.195
"1027","BAYN.DE",49.24
"1028","BAYN.DE",49.27
"1029","BAYN.DE",49.28
"1030","BAYN.DE",49.35
"1031","BAYN.DE",49.355
"1032","BAYN.DE",49.38
"1033","BAYN.DE",49.39
"1034","BAYN.DE",49.395
"1035","BAYN.DE",49.4
"1036","BAYN.DE",49.465
"1037","BAYN.DE",49.475
"1038","BAYN.DE",49.49
"1039","BAYN.DE",49.5
"1040","BAYN.DE",49.52
"1041","BAYN.DE",49.55
"1042","BAYN.DE",49.57
"1043","BAYN.DE",49.58
"1044","BAYN.DE",49.6
"1045","BAYN.DE",49.61
"1046","BAYN.DE",49.62
"1047","BAYN.DE",49.65
"1048","BAYN.DE",49.665
"1049","BAYN.DE",49.68
"1050","BAYN.DE",49.69
"1051","BAYN.DE",49.7
"1052","BAYN.DE",49.72
"1053","BAYN.DE",49.73
"1054","BAYN.DE",49.74
"1055","BAYN.DE",49.79
"1056","BAYN.DE",49.795
"1057","BAYN.DE",49.81
"1058","BAYN.DE",49.83
"1059","BAYN.DE",49.84
"1060","BAYN.DE",49.88
"1061","BAYN.DE",49.915
"1062","BAYN.DE",49.95
"1063","BAYN.DE",49.97
"1064","BAYN.DE",50
"1065","BAYN.DE",50.03
"1066","BAYN.DE",50.05
"1067","BAYN.DE",50.06
"1068","BAYN.DE",50.08
"1069","BAYN.DE",50.09
"1070","BAYN.DE",50.1
"1071","BAYN.DE",50.14
"1072","BAYN.DE",50.15
"1073","BAYN.DE",50.17
"1074","BAYN.DE",50.18
"1075","BAYN.DE",50.2
"1076","BAYN.DE",50.21
"1077","BAYN.DE",50.22
"1078","BAYN.DE",50.31
"1079","BAYN.DE",50.33
"1080","BAYN.DE",50.34
"1081","BAYN.DE",50.38
"1082","BAYN.DE",50.41
"1083","BAYN.DE",50.42
"1084","BAYN.DE",50.45
"1085","BAYN.DE",50.47
"1086","BAYN.DE",50.49
"1087","BAYN.DE",50.5
"1088","BAYN.DE",50.51
"1089","BAYN.DE",50.58
"1090","BAYN.DE",50.6
"1091","BAYN.DE",50.61
"1092","BAYN.DE",50.64
"1093","BAYN.DE",50.65
"1094","BAYN.DE",50.67
"1095","BAYN.DE",50.69
"1096","BAYN.DE",50.72
"1097","BAYN.DE",50.76
"1098","BAYN.DE",50.77
"1099","BAYN.DE",50.79
"1100","BAYN.DE",50.81
"1101","BAYN.DE",50.82
"1102","BAYN.DE",50.84
"1103","BAYN.DE",50.85
"1104","BAYN.DE",50.9
"1105","BAYN.DE",50.91
"1106","BAYN.DE",50.94
"1107","BAYN.DE",50.97
"1108","BAYN.DE",50.99
"1109","BAYN.DE",51
"1110","BAYN.DE",51.01
"1111","BAYN.DE",51.04
"1112","BAYN.DE",51.06
"1113","BAYN.DE",51.07
"1114","BAYN.DE",51.08
"1115","BAYN.DE",51.09
"1116","BAYN.DE",51.11
"1117","BAYN.DE",51.12
"1118","BAYN.DE",51.14
"1119","BAYN.DE",51.15
"1120","BAYN.DE",51.16
"1121","BAYN.DE",51.17
"1122","BAYN.DE",51.18
"1123","BAYN.DE",51.19
"1124","BAYN.DE",51.2
"1125","BAYN.DE",51.21
"1126","BAYN.DE",51.22
"1127","BAYN.DE",51.25
"1128","BAYN.DE",51.29
"1129","BAYN.DE",51.32
"1130","BAYN.DE",51.33
"1131","BAYN.DE",51.36
"1132","BAYN.DE",51.37
"1133","BAYN.DE",51.38
"1134","BAYN.DE",51.4
"1135","BAYN.DE",51.43
"1136","BAYN.DE",51.45
"1137","BAYN.DE",51.47
"1138","BAYN.DE",51.48
"1139","BAYN.DE",51.5
"1140","BAYN.DE",51.51
"1141","BAYN.DE",51.52
"1142","BAYN.DE",51.53
"1143","BAYN.DE",51.54
"1144","BAYN.DE",51.55
"1145","BAYN.DE",51.59
"1146","BAYN.DE",51.6
"1147","BAYN.DE",51.62
"1148","BAYN.DE",51.65
"1149","BAYN.DE",51.67
"1150","BAYN.DE",51.71
"1151","BAYN.DE",51.72
"1152","BAYN.DE",51.73
"1153","BAYN.DE",51.77
"1154","BAYN.DE",51.79
"1155","BAYN.DE",51.8
"1156","BAYN.DE",51.82
"1157","BAYN.DE",51.83
"1158","BAYN.DE",51.84
"1159","BAYN.DE",51.85
"1160","BAYN.DE",51.86
"1161","BAYN.DE",51.88
"1162","BAYN.DE",51.91
"1163","BAYN.DE",51.97
"1164","BAYN.DE",51.98
"1165","BAYN.DE",51.99
"1166","BAYN.DE",52
"1167","BAYN.DE",52.02
"1168","BAYN.DE",52.06
"1169","BAYN.DE",52.07
"1170","BAYN.DE",52.08
"1171","BAYN.DE",52.09
"1172","BAYN.DE",52.1
"1173","BAYN.DE",52.16
"1174","BAYN.DE",52.17
"1175","BAYN.DE",52.18
"1176","BAYN.DE",52.19
"1177","BAYN.DE",52.2
"1178","BAYN.DE",52.23
"1179","BAYN.DE",52.24
"1180","BAYN.DE",52.25
"1181","BAYN.DE",52.26
"1182","BAYN.DE",52.27
"1183","BAYN.DE",52.28
"1184","BAYN.DE",52.3
"1185","BAYN.DE",52.31
"1186","BAYN.DE",52.32
"1187","BAYN.DE",52.34
"1188","BAYN.DE",52.37
"1189","BAYN.DE",52.39
"1190","BAYN.DE",52.4
"1191","BAYN.DE",52.41
"1192","BAYN.DE",52.43
"1193","BAYN.DE",52.45
"1194","BAYN.DE",52.46
"1195","BAYN.DE",52.48
"1196","BAYN.DE",52.49
"1197","BAYN.DE",52.5
"1198","BAYN.DE",52.51
"1199","BAYN.DE",52.53
"1200","BAYN.DE",52.56
"1201","BAYN.DE",52.6
"1202","BAYN.DE",52.62
"1203","BAYN.DE",52.63
"1204","BAYN.DE",52.66
"1205","BAYN.DE",52.7
"1206","BAYN.DE",52.74
"1207","BAYN.DE",52.75
"1208","BAYN.DE",52.82
"1209","BAYN.DE",52.83
"1210","BAYN.DE",52.85
"1211","BAYN.DE",52.86
"1212","BAYN.DE",52.87
"1213","BAYN.DE",52.88
"1214","BAYN.DE",52.9
"1215","BAYN.DE",52.94
"1216","BAYN.DE",52.97
"1217","BAYN.DE",52.99
"1218","BAYN.DE",53
"1219","BAYN.DE",53.03
"1220","BAYN.DE",53.04
"1221","BAYN.DE",53.05
"1222","BAYN.DE",53.08
"1223","BAYN.DE",53.1
"1224","BAYN.DE",53.12
"1225","BAYN.DE",53.14
"1226","BAYN.DE",53.15
"1227","BAYN.DE",53.17
"1228","BAYN.DE",53.18
"1229","BAYN.DE",53.19
"1230","BAYN.DE",53.21
"1231","BAYN.DE",53.22
"1232","BAYN.DE",53.23
"1233","BAYN.DE",53.25
"1234","BAYN.DE",53.26
"1235","BAYN.DE",53.27
"1236","BAYN.DE",53.28
"1237","BAYN.DE",53.29
"1238","BAYN.DE",53.3
"1239","BAYN.DE",53.31
"1240","BAYN.DE",53.32
"1241","BAYN.DE",53.33
"1242","BAYN.DE",53.34
"1243","BAYN.DE",53.35
"1244","BAYN.DE",53.37
"1245","BAYN.DE",53.38
"1246","BAYN.DE",53.39
"1247","BAYN.DE",53.4
"1248","BAYN.DE",53.41
"1249","BAYN.DE",53.44
"1250","BAYN.DE",53.45
"1251","BAYN.DE",53.46
"1252","BAYN.DE",53.48
"1253","BAYN.DE",53.49
"1254","BAYN.DE",53.5
"1255","BAYN.DE",53.51
"1256","BAYN.DE",53.52
"1257","BAYN.DE",53.53
"1258","BAYN.DE",53.54
"1259","BAYN.DE",53.56
"1260","BAYN.DE",53.57
"1261","BAYN.DE",53.6
"1262","BAYN.DE",53.61
"1263","BAYN.DE",53.62
"1264","BAYN.DE",53.63
"1265","BAYN.DE",53.65
"1266","BAYN.DE",53.66
"1267","BAYN.DE",53.69
"1268","BAYN.DE",53.7
"1269","BAYN.DE",53.73
"1270","BAYN.DE",53.75
"1271","BAYN.DE",53.78
"1272","BAYN.DE",53.79
"1273","BAYN.DE",53.81
"1274","BAYN.DE",53.82
"1275","BAYN.DE",53.83
"1276","BAYN.DE",53.84
"1277","BAYN.DE",53.86
"1278","BAYN.DE",53.87
"1279","BAYN.DE",53.88
"1280","BAYN.DE",53.89
"1281","BAYN.DE",53.9
"1282","BAYN.DE",53.92
"1283","BAYN.DE",53.93
"1284","BAYN.DE",53.95
"1285","BAYN.DE",53.96
"1286","BAYN.DE",53.98
"1287","BAYN.DE",53.99
"1288","BAYN.DE",54
"1289","BAYN.DE",54.01
"1290","BAYN.DE",54.02
"1291","BAYN.DE",54.04
"1292","BAYN.DE",54.05
"1293","BAYN.DE",54.06
"1294","BAYN.DE",54.07
"1295","BAYN.DE",54.08
"1296","BAYN.DE",54.11
"1297","BAYN.DE",54.13
"1298","BAYN.DE",54.16
"1299","BAYN.DE",54.17
"1300","BAYN.DE",54.18
"1301","BAYN.DE",54.19
"1302","BAYN.DE",54.2
"1303","BAYN.DE",54.21
"1304","BAYN.DE",54.22
"1305","BAYN.DE",54.23
"1306","BAYN.DE",54.26
"1307","BAYN.DE",54.28
"1308","BAYN.DE",54.3
"1309","BAYN.DE",54.31
"1310","BAYN.DE",54.32
"1311","BAYN.DE",54.33
"1312","BAYN.DE",54.34
"1313","BAYN.DE",54.35
"1314","BAYN.DE",54.36
"1315","BAYN.DE",54.37
"1316","BAYN.DE",54.4
"1317","BAYN.DE",54.41
"1318","BAYN.DE",54.42
"1319","BAYN.DE",54.43
"1320","BAYN.DE",54.44
"1321","BAYN.DE",54.45
"1322","BAYN.DE",54.46
"1323","BAYN.DE",54.48
"1324","BAYN.DE",54.5
"1325","BAYN.DE",54.51
"1326","BAYN.DE",54.52
"1327","BAYN.DE",54.55
"1328","BAYN.DE",54.57
"1329","BAYN.DE",54.59
"1330","BAYN.DE",54.6
"1331","BAYN.DE",54.62
"1332","BAYN.DE",54.64
"1333","BAYN.DE",54.65
"1334","BAYN.DE",54.66
"1335","BAYN.DE",54.67
"1336","BAYN.DE",54.68
"1337","BAYN.DE",54.69
"1338","BAYN.DE",54.7
"1339","BAYN.DE",54.71
"1340","BAYN.DE",54.74
"1341","BAYN.DE",54.75
"1342","BAYN.DE",54.77
"1343","BAYN.DE",54.79
"1344","BAYN.DE",54.8
"1345","BAYN.DE",54.81
"1346","BAYN.DE",54.83
"1347","BAYN.DE",54.85
"1348","BAYN.DE",54.86
"1349","BAYN.DE",54.87
"1350","BAYN.DE",54.88
"1351","BAYN.DE",54.89
"1352","BAYN.DE",54.9
"1353","BAYN.DE",54.91
"1354","BAYN.DE",54.94
"1355","BAYN.DE",54.95
"1356","BAYN.DE",54.97
"1357","BAYN.DE",54.98
"1358","BAYN.DE",54.99
"1359","BAYN.DE",55
"1360","BAYN.DE",55.02
"1361","BAYN.DE",55.03
"1362","BAYN.DE",55.05
"1363","BAYN.DE",55.09
"1364","BAYN.DE",55.1
"1365","BAYN.DE",55.13
"1366","BAYN.DE",55.14
"1367","BAYN.DE",55.15
"1368","BAYN.DE",55.16
"1369","BAYN.DE",55.19
"1370","BAYN.DE",55.2
"1371","BAYN.DE",55.22
"1372","BAYN.DE",55.23
"1373","BAYN.DE",55.24
"1374","BAYN.DE",55.25
"1375","BAYN.DE",55.26
"1376","BAYN.DE",55.27
"1377","BAYN.DE",55.28
"1378","BAYN.DE",55.3
"1379","BAYN.DE",55.33
"1380","BAYN.DE",55.35
"1381","BAYN.DE",55.36
"1382","BAYN.DE",55.37
"1383","BAYN.DE",55.38
"1384","BAYN.DE",55.39
"1385","BAYN.DE",55.4
"1386","BAYN.DE",55.41
"1387","BAYN.DE",55.42
"1388","BAYN.DE",55.43
"1389","BAYN.DE",55.44
"1390","BAYN.DE",55.45
"1391","BAYN.DE",55.46
"1392","BAYN.DE",55.47
"1393","BAYN.DE",55.48
"1394","BAYN.DE",55.5
"1395","BAYN.DE",55.52
"1396","BAYN.DE",55.55
"1397","BAYN.DE",55.56
"1398","BAYN.DE",55.57
"1399","BAYN.DE",55.58
"1400","BAYN.DE",55.6
"1401","BAYN.DE",55.62
"1402","BAYN.DE",55.63
"1403","BAYN.DE",55.65
"1404","BAYN.DE",55.66
"1405","BAYN.DE",55.67
"1406","BAYN.DE",55.68
"1407","BAYN.DE",55.69
"1408","BAYN.DE",55.7
"1409","BAYN.DE",55.71
"1410","BAYN.DE",55.72
"1411","BAYN.DE",55.75
"1412","BAYN.DE",55.76
"1413","BAYN.DE",55.77
"1414","BAYN.DE",55.79
"1415","BAYN.DE",55.81
"1416","BAYN.DE",55.82
"1417","BAYN.DE",55.84
"1418","BAYN.DE",55.86
"1419","BAYN.DE",55.87
"1420","BAYN.DE",55.88
"1421","BAYN.DE",55.89
"1422","BAYN.DE",55.9
"1423","BAYN.DE",55.91
"1424","BAYN.DE",55.92
"1425","BAYN.DE",55.93
"1426","BAYN.DE",55.94
"1427","BAYN.DE",55.95
"1428","BAYN.DE",55.96
"1429","BAYN.DE",55.97
"1430","BAYN.DE",56
"1431","BAYN.DE",56.01
"1432","BAYN.DE",56.02
"1433","BAYN.DE",56.04
"1434","BAYN.DE",56.05
"1435","BAYN.DE",56.06
"1436","BAYN.DE",56.07
"1437","BAYN.DE",56.09
"1438","BAYN.DE",56.1
"1439","BAYN.DE",56.11
"1440","BAYN.DE",56.12
"1441","BAYN.DE",56.13
"1442","BAYN.DE",56.17
"1443","BAYN.DE",56.18
"1444","BAYN.DE",56.19
"1445","BAYN.DE",56.2
"1446","BAYN.DE",56.21
"1447","BAYN.DE",56.23
"1448","BAYN.DE",56.24
"1449","BAYN.DE",56.25
"1450","BAYN.DE",56.27
"1451","BAYN.DE",56.31
"1452","BAYN.DE",56.32
"1453","BAYN.DE",56.33
"1454","BAYN.DE",56.34
"1455","BAYN.DE",56.35
"1456","BAYN.DE",56.36
"1457","BAYN.DE",56.37
"1458","BAYN.DE",56.38
"1459","BAYN.DE",56.39
"1460","BAYN.DE",56.4
"1461","BAYN.DE",56.41
"1462","BAYN.DE",56.43
"1463","BAYN.DE",56.45
"1464","BAYN.DE",56.49
"1465","BAYN.DE",56.5
"1466","BAYN.DE",56.51
"1467","BAYN.DE",56.52
"1468","BAYN.DE",56.54
"1469","BAYN.DE",56.55
"1470","BAYN.DE",56.56
"1471","BAYN.DE",56.57
"1472","BAYN.DE",56.58
"1473","BAYN.DE",56.59
"1474","BAYN.DE",56.6
"1475","BAYN.DE",56.61
"1476","BAYN.DE",56.62
"1477","BAYN.DE",56.63
"1478","BAYN.DE",56.64
"1479","BAYN.DE",56.65
"1480","BAYN.DE",56.67
"1481","BAYN.DE",56.68
"1482","BAYN.DE",56.71
"1483","BAYN.DE",56.72
"1484","BAYN.DE",56.73
"1485","BAYN.DE",56.74
"1486","BAYN.DE",56.75
"1487","BAYN.DE",56.77
"1488","BAYN.DE",56.78
"1489","BAYN.DE",56.81
"1490","BAYN.DE",56.83
"1491","BAYN.DE",56.85
"1492","BAYN.DE",56.87
"1493","BAYN.DE",56.88
"1494","BAYN.DE",56.93
"1495","BAYN.DE",56.94
"1496","BAYN.DE",56.95
"1497","BAYN.DE",56.96
"1498","BAYN.DE",57
"1499","BAYN.DE",57.01
"1500","BAYN.DE",57.03
"1501","BAYN.DE",57.05
"1502","BAYN.DE",57.08
"1503","BAYN.DE",57.1
"1504","BAYN.DE",57.11
"1505","BAYN.DE",57.12
"1506","BAYN.DE",57.13
"1507","BAYN.DE",57.15
"1508","BAYN.DE",57.18
"1509","BAYN.DE",57.21
"1510","BAYN.DE",57.27
"1511","BAYN.DE",57.3
"1512","BAYN.DE",57.31
"1513","BAYN.DE",57.33
"1514","BAYN.DE",57.35
"1515","BAYN.DE",57.38
"1516","BAYN.DE",57.39
"1517","BAYN.DE",57.41
"1518","BAYN.DE",57.42
"1519","BAYN.DE",57.43
"1520","BAYN.DE",57.46
"1521","BAYN.DE",57.48
"1522","BAYN.DE",57.53
"1523","BAYN.DE",57.54
"1524","BAYN.DE",57.56
"1525","BAYN.DE",57.57
"1526","BAYN.DE",57.58
"1527","BAYN.DE",57.6
"1528","BAYN.DE",57.63
"1529","BAYN.DE",57.66
"1530","BAYN.DE",57.68
"1531","BAYN.DE",57.72
"1532","BAYN.DE",57.73
"1533","BAYN.DE",57.78
"1534","BAYN.DE",57.79
"1535","BAYN.DE",57.81
"1536","BAYN.DE",57.85
"1537","BAYN.DE",57.87
"1538","BAYN.DE",57.89
"1539","BAYN.DE",57.92
"1540","BAYN.DE",57.94
"1541","BAYN.DE",57.95
"1542","BAYN.DE",57.98
"1543","BAYN.DE",58.03
"1544","BAYN.DE",58.09
"1545","BAYN.DE",58.12
"1546","BAYN.DE",58.13
"1547","BAYN.DE",58.16
"1548","BAYN.DE",58.17
"1549","BAYN.DE",58.19
"1550","BAYN.DE",58.21
"1551","BAYN.DE",58.28
"1552","BAYN.DE",58.3
"1553","BAYN.DE",58.37
"1554","BAYN.DE",58.38
"1555","BAYN.DE",58.4
"1556","BAYN.DE",58.43
"1557","BAYN.DE",58.47
"1558","BAYN.DE",58.53
"1559","BAYN.DE",58.54
"1560","BAYN.DE",58.55
"1561","BAYN.DE",58.56
"1562","BAYN.DE",58.61
"1563","BAYN.DE",58.62
"1564","BAYN.DE",58.66
"1565","BAYN.DE",58.71
"1566","BAYN.DE",58.75
"1567","BAYN.DE",58.84
"1568","BAYN.DE",58.85
"1569","BAYN.DE",58.98
"1570","BAYN.DE",59.03
"1571","BAYN.DE",59.06
"1572","BAYN.DE",59.35
"1573","BAYN.DE",59.49
"1574","BAYN.DE",59.71
"1575","BAYN.DE",59.74
"1576","BAYN.DE",59.78
"1577","BAYN.DE",59.87
"1578","BAYN.DE",59.94
"1579","BAYN.DE",60
"1580","BAYN.DE",60.11
"1581","BAYN.DE",60.23
"1582","BAYN.DE",60.44
"1583","BAYN.DE",60.6
"1584","BAYN.DE",60.7
"1585","BAYN.DE",60.73
"1586","BAYN.DE",60.95
"1587","BAYN.DE",60.99
"1588","BAYN.DE",61.15
"1589","BAYN.DE",61.19
"1590","BAYN.DE",61.43
"1591","BAYN.DE",61.45
"1592","BAYN.DE",61.46
"1593","BAYN.DE",61.63
"1594","BAYN.DE",61.67
"1595","BAYN.DE",61.71
"1596","BAYN.DE",61.74
"1597","BAYN.DE",61.91
"1598","BAYN.DE",62.05
"1599","BAYN.DE",62.08
"1600","BAYN.DE",62.23
"1601","BAYN.DE",62.24
"1602","BAYN.DE",62.26
"1603","BAYN.DE",62.37
"1604","BAYN.DE",62.43
"1605","BAYN.DE",62.53
"1606","BAYN.DE",62.6
"1607","BAYN.DE",62.63
"1608","BAYN.DE",62.65
"1609","BAYN.DE",62.75
"1610","BAYN.DE",62.78
"1611","BAYN.DE",62.79
"1612","BAYN.DE",62.91
"1613","BAYN.DE",63
"1614","BAYN.DE",63.03
"1615","BAYN.DE",63.12
"1616","BAYN.DE",63.17
"1617","BAYN.DE",63.2
"1618","BAYN.DE",63.5
"1619","BAYN.DE",63.53
"1620","BAYN.DE",63.7
"1621","BAYN.DE",64.13
"1622","BAYN.DE",64.21
"1623","BAYN.DE",64.41
"1624","BAYN.DE",64.9
"1625","BAYN.DE",65.08
"1626","BAYN.DE",65.1
"1627","BAYN.DE",65.22
"1628","BAYN.DE",65.32
"1629","BAYN.DE",65.38
"1630","BAYN.DE",65.43
"1631","BAYN.DE",65.47
"1632","BAYN.DE",65.53
"1633","BAYN.DE",65.57
"1634","BAYN.DE",65.68
"1635","BAYN.DE",65.72
"1636","BAYN.DE",65.75
"1637","BAYN.DE",65.87
"1638","BAYN.DE",65.9
"1639","BAYN.DE",66.14
"1640","BAYN.DE",66.24
"1641","BAYN.DE",66.26
"1642","BAYN.DE",66.36
"1643","BAYN.DE",66.4
"1644","BAYN.DE",66.49
"1645","BAYN.DE",66.5
"1646","BAYN.DE",66.66
"1647","BAYN.DE",66.69
"1648","BAYN.DE",66.83
"1649","BAYN.DE",67.15
"1650","BAYN.DE",67.19
"1651","BAYN.DE",67.25
"1652","BAYN.DE",67.28
"1653","BAYN.DE",67.4
"1654","BAYN.DE",67.43
"1655","BAYN.DE",67.5
"1656","BAYN.DE",67.62
"1657","BAYN.DE",67.65
"1658","BAYN.DE",67.7
"1659","BAYN.DE",67.75
"1660","BAYN.DE",67.84
"1661","BAYN.DE",67.97
"1662","BAYN.DE",68.19
"1663","BAYN.DE",68.23
"1664","BAYN.DE",68.27
"1665","BAYN.DE",68.35
"1666","BAYN.DE",68.4
"1667","BAYN.DE",68.49
"1668","BAYN.DE",68.53
"1669","BAYN.DE",68.57
"1670","BAYN.DE",68.64
"1671","BAYN.DE",69.01
"1672","BAYN.DE",69.06
"1673","BAYN.DE",69.29
"1674","BAYN.DE",69.3
"1675","BAYN.DE",69.34
"1676","BAYN.DE",69.49
"1677","BAYN.DE",69.55
"1678","BAYN.DE",69.62
"1679","BAYN.DE",69.64
"1680","BAYN.DE",69.74
"1681","BAYN.DE",70.04
"1682","BAYN.DE",70.05
"1683","BAYN.DE",70.1
"1684","BAYN.DE",70.11
"1685","BAYN.DE",70.15
"1686","BAYN.DE",70.17
"1687","BAYN.DE",70.3
"1688","BAYN.DE",70.36
"1689","BAYN.DE",70.82
"1690","BAYN.DE",70.87
"1691","BAYN.DE",70.96
"1692","BAYN.DE",71.06
"1693","BAYN.DE",71.28
"1694","BAYN.DE",71.43
"1695","BAYN.DE",71.62
"1696","BAYN.DE",71.7
"1697","BAYN.DE",71.79
"1698","BAYN.DE",71.89
"1699","BAYN.DE",71.9
"1700","BAYN.DE",71.92
"1701","BAYN.DE",71.93
"1702","BAYN.DE",71.96
"1703","BAYN.DE",71.97
"1704","BAYN.DE",72.01
"1705","BAYN.DE",72.15
"1706","BAYN.DE",72.2
"1707","BAYN.DE",72.25
"1708","BAYN.DE",72.27
"1709","BAYN.DE",72.32
"1710","BAYN.DE",72.4
"1711","BAYN.DE",72.41
"1712","BAYN.DE",72.42
"1713","BAYN.DE",72.44
"1714","BAYN.DE",72.45
"1715","BAYN.DE",72.49
"1716","BAYN.DE",72.5
"1717","BAYN.DE",72.54
"1718","BAYN.DE",72.63
"1719","BAYN.DE",72.68
"1720","BAYN.DE",72.76
"1721","BAYN.DE",72.77
"1722","BAYN.DE",72.8
"1723","BAYN.DE",72.85
"1724","BAYN.DE",72.87
"1725","BAYN.DE",72.88
"1726","BAYN.DE",72.93
"1727","BAYN.DE",72.95
"1728","BAYN.DE",73
"1729","BAYN.DE",73.02
"1730","BAYN.DE",73.45
"1731","BAYN.DE",73.57
"1732","BAYN.DE",73.75
"1733","BAYN.DE",73.86
"1734","BAYN.DE",75.37
"1735","BAYN.DE",75.57
"1736","BAYN.DE",75.68
"1737","BAYN.DE",75.86
"1738","BAYN.DE",75.92
"1739","BAYN.DE",77.03
"1740","BAYN.DE",77.2
"1741","BAYN.DE",77.58
"1742","BAYN.DE",77.7
"1743","BAYN.DE",77.87
"1744","BAYN.DE",77.99
"1745","BAYN.DE",78.12
"1746","BAYN.DE",78.22
"1747","BAYN.DE",78.23
"1748","BAYN.DE",78.24
"1749","BAYN.DE",78.32
"1750","BAYN.DE",78.34
"1751","BAYN.DE",78.55
"1752","BAYN.DE",78.61
"1753","BAYN.DE",78.75
"1754","BAYN.DE",78.79
"1755","BAYN.DE",79.03
"1756","BAYN.DE",79.07
"1757","BAYN.DE",79.1
"1758","BAYN.DE",79.14
"1759","BAYN.DE",79.21
"1760","BAYN.DE",79.22
"1761","BAYN.DE",79.5
"1762","BAYN.DE",79.57
"1763","BAYN.DE",79.61
"1764","BAYN.DE",79.63
"1765","BAYN.DE",80.06
"1766","BAYN.DE",80.12
"1767","BAYN.DE",80.32
"1768","BAYN.DE",80.36
"1769","BAYN.DE",80.47
"1770","BAYN.DE",80.58
"1771","BAYN.DE",80.62
"1772","BAYN.DE",80.7
"1773","BAYN.DE",80.89
"1774","BAYN.DE",81.05
"1775","BAYN.DE",81.09
"1776","BAYN.DE",81.11
"1777","BAYN.DE",81.14
"1778","BAYN.DE",81.16
"1779","BAYN.DE",81.32
"1780","BAYN.DE",81.59
"1781","BAYN.DE",81.6
"1782","BAYN.DE",81.62
"1783","BAYN.DE",81.71
"1784","BAYN.DE",81.77
"1785","BAYN.DE",81.85
"1786","BAYN.DE",81.93
"1787","BAYN.DE",81.98
"1788","BAYN.DE",82
"1789","BAYN.DE",82.01
"1790","BAYN.DE",82.02
"1791","BAYN.DE",82.19
"1792","BAYN.DE",82.29
"1793","BAYN.DE",82.31
"1794","BAYN.DE",82.37
"1795","BAYN.DE",82.42
"1796","BAYN.DE",82.57
"1797","BAYN.DE",82.86
"1798","BAYN.DE",82.89
"1799","BAYN.DE",82.92
"1800","BAYN.DE",83.23
"1801","BAYN.DE",83.27
"1802","BAYN.DE",83.3
"1803","BAYN.DE",83.32
"1804","BAYN.DE",83.44
"1805","BAYN.DE",83.46
"1806","BAYN.DE",83.47
"1807","BAYN.DE",83.49
"1808","BAYN.DE",83.5
"1809","BAYN.DE",83.51
"1810","BAYN.DE",83.67
"1811","BAYN.DE",83.68
"1812","BAYN.DE",83.7
"1813","BAYN.DE",83.75
"1814","BAYN.DE",83.79
"1815","BAYN.DE",83.82
"1816","BAYN.DE",83.84
"1817","BAYN.DE",83.88
"1818","BAYN.DE",83.91
"1819","BAYN.DE",83.99
"1820","BAYN.DE",84.04
"1821","BAYN.DE",84.07
"1822","BAYN.DE",84.11
"1823","BAYN.DE",84.12
"1824","BAYN.DE",84.15
"1825","BAYN.DE",84.19
"1826","BAYN.DE",84.22
"1827","BAYN.DE",84.27
"1828","BAYN.DE",84.32
"1829","BAYN.DE",84.35
"1830","BAYN.DE",84.42
"1831","BAYN.DE",84.46
"1832","BAYN.DE",84.48
"1833","BAYN.DE",84.52
"1834","BAYN.DE",84.61
"1835","BAYN.DE",84.65
"1836","BAYN.DE",84.67
"1837","BAYN.DE",84.74
"1838","BAYN.DE",84.8
"1839","BAYN.DE",84.82
"1840","BAYN.DE",84.83
"1841","BAYN.DE",84.86
"1842","BAYN.DE",84.88
"1843","BAYN.DE",84.92
"1844","BAYN.DE",84.98
"1845","BAYN.DE",85.03
"1846","BAYN.DE",85.04
"1847","BAYN.DE",85.17
"1848","BAYN.DE",85.22
"1849","BAYN.DE",85.33
"1850","BAYN.DE",85.48
"1851","BAYN.DE",85.5
"1852","BAYN.DE",85.63
"1853","BAYN.DE",85.64
"1854","BAYN.DE",85.65
"1855","BAYN.DE",86.1
"1856","BAYN.DE",86.24
"1857","BAYN.DE",86.25
"1858","BAYN.DE",86.36
"1859","BAYN.DE",86.44
"1860","BAYN.DE",86.47
"1861","BAYN.DE",86.48
"1862","BAYN.DE",86.54
"1863","BAYN.DE",86.6
"1864","BAYN.DE",86.61
"1865","BAYN.DE",86.62
"1866","BAYN.DE",86.65
"1867","BAYN.DE",86.66
"1868","BAYN.DE",86.78
"1869","BAYN.DE",86.82
"1870","BAYN.DE",86.87
"1871","BAYN.DE",86.96
"1872","BAYN.DE",86.97
"1873","BAYN.DE",86.98
"1874","BAYN.DE",87
"1875","BAYN.DE",87.15
"1876","BAYN.DE",87.16
"1877","BAYN.DE",87.18
"1878","BAYN.DE",87.2
"1879","BAYN.DE",87.24
"1880","BAYN.DE",87.25
"1881","BAYN.DE",87.26
"1882","BAYN.DE",87.35
"1883","BAYN.DE",87.49
