"Symbol","Price1","Sector"
"FTK.DE",6.36,"Financial Services"
"FTK.DE",6.37,"Financial Services"
"FTK.DE",6.378,"Financial Services"
"FTK.DE",6.38,"Financial Services"
"FTK.DE",6.39,"Financial Services"
"FTK.DE",6.399,"Financial Services"
"FTK.DE",6.4,"Financial Services"
"FTK.DE",6.41,"Financial Services"
"FTK.DE",6.42,"Financial Services"
"FTK.DE",6.449,"Financial Services"
"FTK.DE",6.45,"Financial Services"
"FTK.DE",6.47,"Financial Services"
"FTK.DE",6.5,"Financial Services"
"FTK.DE",6.51,"Financial Services"
"FTK.DE",6.52,"Financial Services"
"FTK.DE",6.534,"Financial Services"
"FTK.DE",6.55,"Financial Services"
"FTK.DE",6.58,"Financial Services"
"FTK.DE",6.585,"Financial Services"
"FTK.DE",6.59,"Financial Services"
"FTK.DE",6.596,"Financial Services"
"FTK.DE",6.599,"Financial Services"
"FTK.DE",6.6,"Financial Services"
"FTK.DE",6.64,"Financial Services"
"FTK.DE",6.645,"Financial Services"
"FTK.DE",6.65,"Financial Services"
"FTK.DE",6.66,"Financial Services"
"FTK.DE",6.683,"Financial Services"
"FTK.DE",6.698,"Financial Services"
"FTK.DE",6.7,"Financial Services"
"FTK.DE",6.725,"Financial Services"
"FTK.DE",6.748,"Financial Services"
"FTK.DE",6.749,"Financial Services"
"FTK.DE",6.75,"Financial Services"
"FTK.DE",6.77,"Financial Services"
"FTK.DE",6.781,"Financial Services"
"FTK.DE",6.782,"Financial Services"
"FTK.DE",6.799,"Financial Services"
"FTK.DE",6.8,"Financial Services"
"FTK.DE",6.848,"Financial Services"
"FTK.DE",6.85,"Financial Services"
"FTK.DE",6.86,"Financial Services"
"FTK.DE",6.88,"Financial Services"
"FTK.DE",6.9,"Financial Services"
"FTK.DE",6.95,"Financial Services"
"FTK.DE",6.97,"Financial Services"
"FTK.DE",6.99,"Financial Services"
"FTK.DE",7,"Financial Services"
"FTK.DE",7.05,"Financial Services"
"FTK.DE",7.21,"Financial Services"
"FTK.DE",8.1,"Financial Services"
"FTK.DE",8.3,"Financial Services"
"FTK.DE",8.35,"Financial Services"
"FTK.DE",8.399,"Financial Services"
"FTK.DE",8.4,"Financial Services"
"FTK.DE",8.45,"Financial Services"
"FTK.DE",8.603,"Financial Services"
"FTK.DE",8.651,"Financial Services"
"FTK.DE",8.7,"Financial Services"
"FTK.DE",8.712,"Financial Services"
"FTK.DE",8.739,"Financial Services"
"FTK.DE",8.752,"Financial Services"
"FTK.DE",8.799,"Financial Services"
"FTK.DE",8.8,"Financial Services"
"FTK.DE",8.9,"Financial Services"
"FTK.DE",8.997,"Financial Services"
"FTK.DE",9,"Financial Services"
"FTK.DE",9.01,"Financial Services"
"FTK.DE",9.1,"Financial Services"
"FTK.DE",9.15,"Financial Services"
"FTK.DE",9.25,"Financial Services"
"FTK.DE",9.254,"Financial Services"
"FTK.DE",9.3,"Financial Services"
"FTK.DE",9.35,"Financial Services"
"FTK.DE",9.4,"Financial Services"
"FTK.DE",9.48,"Financial Services"
"FTK.DE",9.499,"Financial Services"
"FTK.DE",9.5,"Financial Services"
"FTK.DE",9.55,"Financial Services"
"FTK.DE",9.849,"Financial Services"
"FTK.DE",9.85,"Financial Services"
"FTK.DE",9.859,"Financial Services"
"FTK.DE",9.899,"Financial Services"
"FTK.DE",9.9,"Financial Services"
"FTK.DE",9.93,"Financial Services"
"FTK.DE",9.995,"Financial Services"
"FTK.DE",9.999,"Financial Services"
"FTK.DE",10,"Financial Services"
"FTK.DE",10.05,"Financial Services"
"FTK.DE",10.095,"Financial Services"
"FTK.DE",10.1,"Financial Services"
"FTK.DE",10.15,"Financial Services"
"FTK.DE",10.165,"Financial Services"
"FTK.DE",10.2,"Financial Services"
"FTK.DE",10.6,"Financial Services"
"FTK.DE",10.9,"Financial Services"
"FTK.DE",11.365,"Financial Services"
"FTK.DE",11.48,"Financial Services"
"FTK.DE",11.5,"Financial Services"
"FTK.DE",11.635,"Financial Services"
"FTK.DE",11.755,"Financial Services"
"FTK.DE",11.82,"Financial Services"
"FTK.DE",11.9,"Financial Services"
"FTK.DE",12,"Financial Services"
"FTK.DE",12.045,"Financial Services"
"FTK.DE",12.055,"Financial Services"
"FTK.DE",12.145,"Financial Services"
"FTK.DE",12.15,"Financial Services"
"FTK.DE",12.43,"Financial Services"
"FTK.DE",12.45,"Financial Services"
"FTK.DE",12.52,"Financial Services"
"FTK.DE",12.54,"Financial Services"
"FTK.DE",12.545,"Financial Services"
"FTK.DE",12.7,"Financial Services"
"FTK.DE",12.89,"Financial Services"
"FTK.DE",12.9,"Financial Services"
"FTK.DE",12.905,"Financial Services"
"FTK.DE",12.94,"Financial Services"
"FTK.DE",12.955,"Financial Services"
"FTK.DE",13,"Financial Services"
"FTK.DE",13.05,"Financial Services"
"FTK.DE",13.09,"Financial Services"
"FTK.DE",13.095,"Financial Services"
"FTK.DE",13.1,"Financial Services"
"FTK.DE",13.11,"Financial Services"
"FTK.DE",13.15,"Financial Services"
"FTK.DE",13.195,"Financial Services"
"FTK.DE",13.2,"Financial Services"
"FTK.DE",13.25,"Financial Services"
"FTK.DE",13.3,"Financial Services"
"FTK.DE",13.305,"Financial Services"
"FTK.DE",13.355,"Financial Services"
"FTK.DE",13.4,"Financial Services"
"FTK.DE",13.43,"Financial Services"
"FTK.DE",13.48,"Financial Services"
"FTK.DE",13.485,"Financial Services"
"FTK.DE",13.495,"Financial Services"
"FTK.DE",13.5,"Financial Services"
"FTK.DE",13.6,"Financial Services"
"FTK.DE",13.645,"Financial Services"
"FTK.DE",13.665,"Financial Services"
"FTK.DE",13.72,"Financial Services"
"FTK.DE",13.73,"Financial Services"
"FTK.DE",13.75,"Financial Services"
"FTK.DE",13.8,"Financial Services"
"FTK.DE",13.815,"Financial Services"
"FTK.DE",13.84,"Financial Services"
"FTK.DE",13.845,"Financial Services"
"FTK.DE",13.865,"Financial Services"
"FTK.DE",13.87,"Financial Services"
"FTK.DE",13.9,"Financial Services"
"FTK.DE",13.95,"Financial Services"
"FTK.DE",14,"Financial Services"
"FTK.DE",14.01,"Financial Services"
"FTK.DE",14.15,"Financial Services"
"FTK.DE",14.185,"Financial Services"
"FTK.DE",14.225,"Financial Services"
"FTK.DE",14.25,"Financial Services"
"FTK.DE",14.395,"Financial Services"
"FTK.DE",14.4,"Financial Services"
"FTK.DE",14.44,"Financial Services"
"FTK.DE",14.56,"Financial Services"
"FTK.DE",14.58,"Financial Services"
"FTK.DE",14.595,"Financial Services"
"FTK.DE",14.6,"Financial Services"
"FTK.DE",14.605,"Financial Services"
"FTK.DE",14.65,"Financial Services"
"FTK.DE",14.66,"Financial Services"
"FTK.DE",14.68,"Financial Services"
"FTK.DE",14.7,"Financial Services"
"FTK.DE",14.71,"Financial Services"
"FTK.DE",14.72,"Financial Services"
"FTK.DE",14.73,"Financial Services"
"FTK.DE",14.75,"Financial Services"
"FTK.DE",14.755,"Financial Services"
"FTK.DE",14.775,"Financial Services"
"FTK.DE",14.795,"Financial Services"
"FTK.DE",14.8,"Financial Services"
"FTK.DE",14.84,"Financial Services"
"FTK.DE",14.875,"Financial Services"
"FTK.DE",14.88,"Financial Services"
"FTK.DE",14.885,"Financial Services"
"FTK.DE",14.89,"Financial Services"
"FTK.DE",14.9,"Financial Services"
"FTK.DE",14.91,"Financial Services"
"FTK.DE",14.915,"Financial Services"
"FTK.DE",14.945,"Financial Services"
"FTK.DE",14.96,"Financial Services"
"FTK.DE",14.97,"Financial Services"
"FTK.DE",14.99,"Financial Services"
"FTK.DE",15,"Financial Services"
"FTK.DE",15.005,"Financial Services"
"FTK.DE",15.025,"Financial Services"
"FTK.DE",15.035,"Financial Services"
"FTK.DE",15.04,"Financial Services"
"FTK.DE",15.05,"Financial Services"
"FTK.DE",15.07,"Financial Services"
"FTK.DE",15.09,"Financial Services"
"FTK.DE",15.1,"Financial Services"
"FTK.DE",15.21,"Financial Services"
"FTK.DE",15.22,"Financial Services"
"FTK.DE",15.225,"Financial Services"
"FTK.DE",15.235,"Financial Services"
"FTK.DE",15.25,"Financial Services"
"FTK.DE",15.3,"Financial Services"
"FTK.DE",15.38,"Financial Services"
"FTK.DE",15.4,"Financial Services"
"FTK.DE",15.405,"Financial Services"
"FTK.DE",15.49,"Financial Services"
"FTK.DE",15.5,"Financial Services"
"FTK.DE",15.55,"Financial Services"
"FTK.DE",15.65,"Financial Services"
"FTK.DE",15.655,"Financial Services"
"FTK.DE",15.69,"Financial Services"
"FTK.DE",15.7,"Financial Services"
"FTK.DE",15.715,"Financial Services"
"FTK.DE",15.765,"Financial Services"
"FTK.DE",15.77,"Financial Services"
"FTK.DE",15.775,"Financial Services"
"FTK.DE",15.78,"Financial Services"
"FTK.DE",15.79,"Financial Services"
"FTK.DE",15.85,"Financial Services"
"FTK.DE",15.86,"Financial Services"
"FTK.DE",15.885,"Financial Services"
"FTK.DE",15.905,"Financial Services"
"FTK.DE",15.91,"Financial Services"
"FTK.DE",15.92,"Financial Services"
"FTK.DE",15.975,"Financial Services"
"FTK.DE",15.985,"Financial Services"
"FTK.DE",15.99,"Financial Services"
"FTK.DE",15.995,"Financial Services"
"FTK.DE",16,"Financial Services"
"FTK.DE",16.03,"Financial Services"
"FTK.DE",16.05,"Financial Services"
"FTK.DE",16.09,"Financial Services"
"FTK.DE",16.1,"Financial Services"
"FTK.DE",16.21,"Financial Services"
"FTK.DE",16.29,"Financial Services"
"FTK.DE",16.3,"Financial Services"
"FTK.DE",16.305,"Financial Services"
"FTK.DE",16.31,"Financial Services"
"FTK.DE",16.35,"Financial Services"
"FTK.DE",16.37,"Financial Services"
"FTK.DE",16.4,"Financial Services"
"FTK.DE",16.42,"Financial Services"
"FTK.DE",16.48,"Financial Services"
"FTK.DE",16.5,"Financial Services"
"FTK.DE",16.55,"Financial Services"
"FTK.DE",16.565,"Financial Services"
"FTK.DE",16.585,"Financial Services"
"FTK.DE",16.6,"Financial Services"
"FTK.DE",16.625,"Financial Services"
"FTK.DE",16.64,"Financial Services"
"FTK.DE",16.645,"Financial Services"
"FTK.DE",16.65,"Financial Services"
"FTK.DE",16.66,"Financial Services"
"FTK.DE",16.685,"Financial Services"
"FTK.DE",16.695,"Financial Services"
"FTK.DE",16.7,"Financial Services"
"FTK.DE",16.705,"Financial Services"
"FTK.DE",16.77,"Financial Services"
"FTK.DE",16.785,"Financial Services"
"FTK.DE",16.8,"Financial Services"
"FTK.DE",16.805,"Financial Services"
"FTK.DE",16.825,"Financial Services"
"FTK.DE",16.83,"Financial Services"
"FTK.DE",16.845,"Financial Services"
"FTK.DE",16.85,"Financial Services"
"FTK.DE",16.865,"Financial Services"
"FTK.DE",16.87,"Financial Services"
"FTK.DE",16.875,"Financial Services"
"FTK.DE",16.88,"Financial Services"
"FTK.DE",16.89,"Financial Services"
"FTK.DE",16.94,"Financial Services"
"FTK.DE",16.95,"Financial Services"
"FTK.DE",16.96,"Financial Services"
"FTK.DE",16.965,"Financial Services"
"FTK.DE",16.99,"Financial Services"
"FTK.DE",17,"Financial Services"
"FTK.DE",17.045,"Financial Services"
"FTK.DE",17.05,"Financial Services"
"FTK.DE",17.095,"Financial Services"
"FTK.DE",17.165,"Financial Services"
"FTK.DE",17.185,"Financial Services"
"FTK.DE",17.2,"Financial Services"
"FTK.DE",17.22,"Financial Services"
"FTK.DE",17.25,"Financial Services"
"FTK.DE",17.3,"Financial Services"
"FTK.DE",17.305,"Financial Services"
"FTK.DE",17.335,"Financial Services"
"FTK.DE",17.345,"Financial Services"
"FTK.DE",17.36,"Financial Services"
"FTK.DE",17.375,"Financial Services"
"FTK.DE",17.38,"Financial Services"
"FTK.DE",17.385,"Financial Services"
"FTK.DE",17.415,"Financial Services"
"FTK.DE",17.45,"Financial Services"
"FTK.DE",17.495,"Financial Services"
"FTK.DE",17.505,"Financial Services"
"FTK.DE",17.525,"Financial Services"
"FTK.DE",17.555,"Financial Services"
"FTK.DE",17.6,"Financial Services"
"FTK.DE",17.62,"Financial Services"
"FTK.DE",17.65,"Financial Services"
"FTK.DE",17.67,"Financial Services"
"FTK.DE",17.7,"Financial Services"
"FTK.DE",17.72,"Financial Services"
"FTK.DE",17.77,"Financial Services"
"FTK.DE",17.79,"Financial Services"
"FTK.DE",17.8,"Financial Services"
"FTK.DE",17.805,"Financial Services"
"FTK.DE",17.87,"Financial Services"
"FTK.DE",17.895,"Financial Services"
"FTK.DE",17.9,"Financial Services"
"FTK.DE",17.94,"Financial Services"
"FTK.DE",17.95,"Financial Services"
"FTK.DE",17.98,"Financial Services"
"FTK.DE",18,"Financial Services"
"FTK.DE",18.005,"Financial Services"
"FTK.DE",18.015,"Financial Services"
"FTK.DE",18.05,"Financial Services"
"FTK.DE",18.065,"Financial Services"
"FTK.DE",18.11,"Financial Services"
"FTK.DE",18.13,"Financial Services"
"FTK.DE",18.15,"Financial Services"
"FTK.DE",18.215,"Financial Services"
"FTK.DE",18.22,"Financial Services"
"FTK.DE",18.245,"Financial Services"
"FTK.DE",18.27,"Financial Services"
"FTK.DE",18.3,"Financial Services"
"FTK.DE",18.355,"Financial Services"
"FTK.DE",18.38,"Financial Services"
"FTK.DE",18.385,"Financial Services"
"FTK.DE",18.425,"Financial Services"
"FTK.DE",18.465,"Financial Services"
"FTK.DE",18.495,"Financial Services"
"FTK.DE",18.5,"Financial Services"
"FTK.DE",18.51,"Financial Services"
"FTK.DE",18.6,"Financial Services"
"FTK.DE",18.65,"Financial Services"
"FTK.DE",18.715,"Financial Services"
"FTK.DE",18.73,"Financial Services"
"FTK.DE",18.98,"Financial Services"
"FTK.DE",18.985,"Financial Services"
"FTK.DE",19,"Financial Services"
"FTK.DE",19.05,"Financial Services"
"FTK.DE",19.095,"Financial Services"
"FTK.DE",19.17,"Financial Services"
"FTK.DE",19.2,"Financial Services"
"FTK.DE",19.32,"Financial Services"
"FTK.DE",19.45,"Financial Services"
"FTK.DE",19.6,"Financial Services"
"FTK.DE",19.795,"Financial Services"
"FTK.DE",19.825,"Financial Services"
"FTK.DE",19.85,"Financial Services"
"FTK.DE",19.9,"Financial Services"
"FTK.DE",20.1,"Financial Services"
"FTK.DE",20.25,"Financial Services"
"FTK.DE",20.3,"Financial Services"
"FTK.DE",20.305,"Financial Services"
"FTK.DE",20.36,"Financial Services"
"FTK.DE",20.4,"Financial Services"
"FTK.DE",20.415,"Financial Services"
"FTK.DE",20.42,"Financial Services"
"FTK.DE",20.6,"Financial Services"
"FTK.DE",20.7,"Financial Services"
"FTK.DE",20.9,"Financial Services"
"FTK.DE",21.6,"Financial Services"
"FTK.DE",21.63,"Financial Services"
"FTK.DE",21.975,"Financial Services"
"FTK.DE",22.025,"Financial Services"
"FTK.DE",22.055,"Financial Services"
"FTK.DE",22.09,"Financial Services"
"FTK.DE",22.3,"Financial Services"
"FTK.DE",22.385,"Financial Services"
"FTK.DE",22.4,"Financial Services"
"FTK.DE",22.565,"Financial Services"
"FTK.DE",22.595,"Financial Services"
"FTK.DE",22.66,"Financial Services"
"FTK.DE",22.745,"Financial Services"
"FTK.DE",22.775,"Financial Services"
"FTK.DE",22.85,"Financial Services"
"FTK.DE",23.43,"Financial Services"
"FTK.DE",23.47,"Financial Services"
"FTK.DE",23.5,"Financial Services"
"FTK.DE",23.715,"Financial Services"
"FTK.DE",23.745,"Financial Services"
"FTK.DE",23.8,"Financial Services"
"FTK.DE",23.82,"Financial Services"
"FTK.DE",23.875,"Financial Services"
"FTK.DE",23.9,"Financial Services"
"FTK.DE",23.915,"Financial Services"
"FTK.DE",23.965,"Financial Services"
"IFX.DE",NA,"Semiconductor"
"IFX.DE",0.34771,"Semiconductor"
"IFX.DE",0.35663,"Semiconductor"
"IFX.DE",0.36554,"Semiconductor"
"IFX.DE",0.38337,"Semiconductor"
"IFX.DE",0.41904,"Semiconductor"
"IFX.DE",0.42349,"Semiconductor"
"IFX.DE",0.43241,"Semiconductor"
"IFX.DE",0.43687,"Semiconductor"
"IFX.DE",0.44578,"Semiconductor"
"IFX.DE",0.46361,"Semiconductor"
"IFX.DE",0.47253,"Semiconductor"
"IFX.DE",0.47699,"Semiconductor"
"IFX.DE",0.4859,"Semiconductor"
"IFX.DE",0.53494,"Semiconductor"
"IFX.DE",0.55277,"Semiconductor"
"IFX.DE",0.55723,"Semiconductor"
"IFX.DE",0.56169,"Semiconductor"
"IFX.DE",0.57952,"Semiconductor"
"IFX.DE",0.58843,"Semiconductor"
"IFX.DE",0.59289,"Semiconductor"
"IFX.DE",0.59735,"Semiconductor"
"IFX.DE",0.60181,"Semiconductor"
"IFX.DE",0.60626,"Semiconductor"
"IFX.DE",0.61072,"Semiconductor"
"IFX.DE",0.61518,"Semiconductor"
"IFX.DE",0.61964,"Semiconductor"
"IFX.DE",0.6241,"Semiconductor"
"IFX.DE",0.62855,"Semiconductor"
"IFX.DE",0.63747,"Semiconductor"
"IFX.DE",0.64639,"Semiconductor"
"IFX.DE",0.65084,"Semiconductor"
"IFX.DE",0.66867,"Semiconductor"
"IFX.DE",0.67313,"Semiconductor"
"IFX.DE",0.67759,"Semiconductor"
"IFX.DE",0.69988,"Semiconductor"
"IFX.DE",0.70434,"Semiconductor"
"IFX.DE",0.70879,"Semiconductor"
"IFX.DE",0.71771,"Semiconductor"
"IFX.DE",0.72663,"Semiconductor"
"IFX.DE",0.73108,"Semiconductor"
"IFX.DE",0.73554,"Semiconductor"
"IFX.DE",0.74892,"Semiconductor"
"IFX.DE",0.75783,"Semiconductor"
"IFX.DE",0.77566,"Semiconductor"
"IFX.DE",0.78458,"Semiconductor"
"IFX.DE",0.79349,"Semiconductor"
"IFX.DE",0.79795,"Semiconductor"
"IFX.DE",0.81133,"Semiconductor"
"IFX.DE",0.81578,"Semiconductor"
"IFX.DE",0.8247,"Semiconductor"
"IFX.DE",0.82916,"Semiconductor"
"IFX.DE",0.83807,"Semiconductor"
"IFX.DE",0.8559,"Semiconductor"
"IFX.DE",0.86482,"Semiconductor"
"IFX.DE",0.86928,"Semiconductor"
"IFX.DE",0.89157,"Semiconductor"
"IFX.DE",0.89602,"Semiconductor"
"IFX.DE",0.94952,"Semiconductor"
"IFX.DE",0.98964,"Semiconductor"
"IFX.DE",0.99855,"Semiconductor"
"IFX.DE",1.01639,"Semiconductor"
"IFX.DE",1.04759,"Semiconductor"
"IFX.DE",1.06096,"Semiconductor"
"IFX.DE",1.07434,"Semiconductor"
"IFX.DE",1.19916,"Semiconductor"
"IFX.DE",1.20361,"Semiconductor"
"IFX.DE",1.22145,"Semiconductor"
"IFX.DE",1.33289,"Semiconductor"
"IFX.DE",1.44434,"Semiconductor"
"IFX.DE",1.45325,"Semiconductor"
"IFX.DE",1.47554,"Semiconductor"
"IFX.DE",1.48446,"Semiconductor"
"IFX.DE",1.50229,"Semiconductor"
"IFX.DE",1.52904,"Semiconductor"
"IFX.DE",1.54241,"Semiconductor"
"IFX.DE",1.56024,"Semiconductor"
"IFX.DE",1.57807,"Semiconductor"
"IFX.DE",1.62711,"Semiconductor"
"IFX.DE",1.63602,"Semiconductor"
"IFX.DE",1.6494,"Semiconductor"
"IFX.DE",1.65831,"Semiconductor"
"IFX.DE",1.67614,"Semiconductor"
"IFX.DE",1.69398,"Semiconductor"
"IFX.DE",1.71181,"Semiconductor"
"IFX.DE",1.72072,"Semiconductor"
"IFX.DE",1.72518,"Semiconductor"
"IFX.DE",1.78759,"Semiconductor"
"IFX.DE",1.79651,"Semiconductor"
"IFX.DE",1.82325,"Semiconductor"
"IFX.DE",1.83663,"Semiconductor"
"IFX.DE",1.84554,"Semiconductor"
"IFX.DE",1.8812,"Semiconductor"
"IFX.DE",1.89012,"Semiconductor"
"IFX.DE",1.89458,"Semiconductor"
"IFX.DE",1.90795,"Semiconductor"
"IFX.DE",1.9347,"Semiconductor"
"IFX.DE",1.95253,"Semiconductor"
"IFX.DE",1.97036,"Semiconductor"
"IFX.DE",1.97928,"Semiconductor"
"IFX.DE",2.00157,"Semiconductor"
"IFX.DE",2.00602,"Semiconductor"
"IFX.DE",2.01494,"Semiconductor"
"IFX.DE",2.0194,"Semiconductor"
"IFX.DE",2.04169,"Semiconductor"
"IFX.DE",2.0506,"Semiconductor"
"IFX.DE",2.05506,"Semiconductor"
"IFX.DE",2.06843,"Semiconductor"
"IFX.DE",2.07735,"Semiconductor"
"IFX.DE",2.08181,"Semiconductor"
"IFX.DE",2.09518,"Semiconductor"
"IFX.DE",2.09964,"Semiconductor"
"IFX.DE",2.12193,"Semiconductor"
"IFX.DE",2.13084,"Semiconductor"
"IFX.DE",2.15313,"Semiconductor"
"IFX.DE",2.15759,"Semiconductor"
"IFX.DE",2.16651,"Semiconductor"
"IFX.DE",2.17988,"Semiconductor"
"IFX.DE",2.18879,"Semiconductor"
"IFX.DE",2.19325,"Semiconductor"
"IFX.DE",2.20217,"Semiconductor"
"IFX.DE",2.20663,"Semiconductor"
"IFX.DE",2.22,"Semiconductor"
"IFX.DE",2.22446,"Semiconductor"
"IFX.DE",2.24229,"Semiconductor"
"IFX.DE",2.25566,"Semiconductor"
"IFX.DE",2.27795,"Semiconductor"
"IFX.DE",2.28687,"Semiconductor"
"IFX.DE",2.29132,"Semiconductor"
"IFX.DE",2.29578,"Semiconductor"
"IFX.DE",2.30024,"Semiconductor"
"IFX.DE",2.3047,"Semiconductor"
"IFX.DE",2.30916,"Semiconductor"
"IFX.DE",2.31807,"Semiconductor"
"IFX.DE",2.33144,"Semiconductor"
"IFX.DE",2.35373,"Semiconductor"
"IFX.DE",2.39385,"Semiconductor"
"IFX.DE",2.40723,"Semiconductor"
"IFX.DE",2.41169,"Semiconductor"
"IFX.DE",2.42506,"Semiconductor"
"IFX.DE",2.44735,"Semiconductor"
"IFX.DE",2.46518,"Semiconductor"
"IFX.DE",2.47855,"Semiconductor"
"IFX.DE",2.54542,"Semiconductor"
"IFX.DE",2.55434,"Semiconductor"
"IFX.DE",2.57663,"Semiconductor"
"IFX.DE",2.66,"Semiconductor"
"IFX.DE",2.72373,"Semiconductor"
"IFX.DE",2.73,"Semiconductor"
"IFX.DE",2.74,"Semiconductor"
"IFX.DE",2.755,"Semiconductor"
"IFX.DE",2.77,"Semiconductor"
"IFX.DE",2.78614,"Semiconductor"
"IFX.DE",2.79952,"Semiconductor"
"IFX.DE",2.83518,"Semiconductor"
"IFX.DE",2.85,"Semiconductor"
"IFX.DE",2.855,"Semiconductor"
"IFX.DE",2.86,"Semiconductor"
"IFX.DE",2.875,"Semiconductor"
"IFX.DE",2.89,"Semiconductor"
"IFX.DE",2.895,"Semiconductor"
"IFX.DE",2.91,"Semiconductor"
"IFX.DE",2.92,"Semiconductor"
"IFX.DE",2.93,"Semiconductor"
"IFX.DE",2.96,"Semiconductor"
"IFX.DE",2.97,"Semiconductor"
"IFX.DE",2.995,"Semiconductor"
"IFX.DE",3.045,"Semiconductor"
"IFX.DE",3.055,"Semiconductor"
"IFX.DE",3.065,"Semiconductor"
"IFX.DE",3.075,"Semiconductor"
"IFX.DE",3.09,"Semiconductor"
"IFX.DE",3.105,"Semiconductor"
"IFX.DE",3.11602,"Semiconductor"
"IFX.DE",3.12,"Semiconductor"
"IFX.DE",3.165,"Semiconductor"
"IFX.DE",3.18,"Semiconductor"
"IFX.DE",3.19,"Semiconductor"
"IFX.DE",3.205,"Semiconductor"
"IFX.DE",3.21,"Semiconductor"
"IFX.DE",3.215,"Semiconductor"
"IFX.DE",3.22,"Semiconductor"
"IFX.DE",3.23,"Semiconductor"
"IFX.DE",3.235,"Semiconductor"
"IFX.DE",3.24,"Semiconductor"
"IFX.DE",3.25,"Semiconductor"
"IFX.DE",3.26313,"Semiconductor"
"IFX.DE",3.27,"Semiconductor"
"IFX.DE",3.28096,"Semiconductor"
"IFX.DE",3.285,"Semiconductor"
"IFX.DE",3.28542,"Semiconductor"
"IFX.DE",3.29,"Semiconductor"
"IFX.DE",3.305,"Semiconductor"
"IFX.DE",3.31,"Semiconductor"
"IFX.DE",3.32,"Semiconductor"
"IFX.DE",3.34,"Semiconductor"
"IFX.DE",3.35,"Semiconductor"
"IFX.DE",3.36,"Semiconductor"
"IFX.DE",3.365,"Semiconductor"
"IFX.DE",3.37,"Semiconductor"
"IFX.DE",3.375,"Semiconductor"
"IFX.DE",3.38,"Semiconductor"
"IFX.DE",3.385,"Semiconductor"
"IFX.DE",3.39,"Semiconductor"
"IFX.DE",3.42,"Semiconductor"
"IFX.DE",3.425,"Semiconductor"
"IFX.DE",3.435,"Semiconductor"
"IFX.DE",3.44,"Semiconductor"
"IFX.DE",3.46,"Semiconductor"
"IFX.DE",3.465,"Semiconductor"
"IFX.DE",3.46819,"Semiconductor"
"IFX.DE",3.475,"Semiconductor"
"IFX.DE",3.49048,"Semiconductor"
"IFX.DE",3.495,"Semiconductor"
"IFX.DE",3.505,"Semiconductor"
"IFX.DE",3.525,"Semiconductor"
"IFX.DE",3.53,"Semiconductor"
"IFX.DE",3.56,"Semiconductor"
"IFX.DE",3.565,"Semiconductor"
"IFX.DE",3.58,"Semiconductor"
"IFX.DE",3.595,"Semiconductor"
"IFX.DE",3.61084,"Semiconductor"
"IFX.DE",3.63,"Semiconductor"
"IFX.DE",3.63759,"Semiconductor"
"IFX.DE",3.64,"Semiconductor"
"IFX.DE",3.65542,"Semiconductor"
"IFX.DE",3.665,"Semiconductor"
"IFX.DE",3.66879,"Semiconductor"
"IFX.DE",3.67,"Semiconductor"
"IFX.DE",3.7,"Semiconductor"
"IFX.DE",3.72,"Semiconductor"
"IFX.DE",3.725,"Semiconductor"
"IFX.DE",3.72675,"Semiconductor"
"IFX.DE",3.73,"Semiconductor"
"IFX.DE",3.73566,"Semiconductor"
"IFX.DE",3.76,"Semiconductor"
"IFX.DE",3.765,"Semiconductor"
"IFX.DE",3.766,"Semiconductor"
"IFX.DE",3.78,"Semiconductor"
"IFX.DE",3.785,"Semiconductor"
"IFX.DE",3.79,"Semiconductor"
"IFX.DE",3.81,"Semiconductor"
"IFX.DE",3.816,"Semiconductor"
"IFX.DE",3.82,"Semiconductor"
"IFX.DE",3.835,"Semiconductor"
"IFX.DE",3.84,"Semiconductor"
"IFX.DE",3.84265,"Semiconductor"
"IFX.DE",3.845,"Semiconductor"
"IFX.DE",3.848,"Semiconductor"
"IFX.DE",3.85,"Semiconductor"
"IFX.DE",3.855,"Semiconductor"
"IFX.DE",3.865,"Semiconductor"
"IFX.DE",3.87,"Semiconductor"
"IFX.DE",3.88,"Semiconductor"
"IFX.DE",3.885,"Semiconductor"
"IFX.DE",3.89169,"Semiconductor"
"IFX.DE",3.898,"Semiconductor"
"IFX.DE",3.9,"Semiconductor"
"IFX.DE",3.904,"Semiconductor"
"IFX.DE",3.907,"Semiconductor"
"IFX.DE",3.91397,"Semiconductor"
"IFX.DE",3.92289,"Semiconductor"
"IFX.DE",3.93181,"Semiconductor"
"IFX.DE",3.942,"Semiconductor"
"IFX.DE",3.958,"Semiconductor"
"IFX.DE",3.95855,"Semiconductor"
"IFX.DE",3.959,"Semiconductor"
"IFX.DE",3.96,"Semiconductor"
"IFX.DE",3.96747,"Semiconductor"
"IFX.DE",3.97,"Semiconductor"
"IFX.DE",3.973,"Semiconductor"
"IFX.DE",3.98,"Semiconductor"
"IFX.DE",3.985,"Semiconductor"
"IFX.DE",3.99422,"Semiconductor"
"IFX.DE",4,"Semiconductor"
"IFX.DE",4.001,"Semiconductor"
"IFX.DE",4.003,"Semiconductor"
"IFX.DE",4.007,"Semiconductor"
"IFX.DE",4.017,"Semiconductor"
"IFX.DE",4.019,"Semiconductor"
"IFX.DE",4.02,"Semiconductor"
"IFX.DE",4.02096,"Semiconductor"
"IFX.DE",4.02988,"Semiconductor"
"IFX.DE",4.037,"Semiconductor"
